title,artist,year,decade,chart_position,weeks_on_chart,top10,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,loudness,word_count,unique_words,lexical_diversity,avg_word_length,vader_compound,vader_positive,vader_negative,vader_neutral,textblob_polarity,textblob_subjectivity
got money,lil wayne featuring t-pain,2008,2000s,40,1,0,0.2392578870058059,0.8087692260742188,0.3792517525809151,161.4990234375,0.0,0.0,0.8171179890632629,-11.693077087402344,567,218,0.3844797178130511,4.255731922398589,0.1012949039264829,0.1012949039264829,0.0,0.8987050960735171,0.1012949039264829,0.4886487050960734
our song,taylor swift,2008,2000s,41,1,0,0.3065763711929321,0.6453480856759207,0.8696388135637556,172.265625,0.0,0.5673769861459732,0.2884153425693512,-17.412817001342773,370,141,0.3810810810810811,3.875675675675675,-0.116005291005291,0.0,0.116005291005291,0.883994708994709,-0.116005291005291,0.4834656084656084
damaged,danity kane,2008,2000s,42,1,0,0.2864560186862945,0.6317757742745536,0.2614556012834821,123.046875,0.0,0.0,0.7234893441200256,-17.887847900390625,442,114,0.2579185520361991,3.9705882352941178,0.175,0.175,0.0,0.825,0.175,0.4236111111111111
a milli,lil wayne,2008,2000s,43,1,0,0.2963853776454925,0.5760234832763672,0.1995990132761525,99.38401442307692,0.0,0.0,0.7641750574111938,-19.83917808532715,562,288,0.5124555160142349,4.197508896797153,-0.151789638932496,0.0,0.151789638932496,0.8482103610675039,-0.151789638932496,0.6156514913657773
sorry,buckcherry,2008,2000s,44,1,0,0.2081101685762405,0.6371361323765345,0.6408329613654168,66.25600961538461,0.0,0.6079508513212204,0.2613660991191864,-17.70023536682129,284,88,0.3098591549295774,3.679577464788733,-0.1701814058956916,0.0,0.1701814058956916,0.8298185941043084,-0.1701814058956916,0.6185657596371882
cant believe it,t-pain featuring lil wayne,2008,2000s,46,1,0,0.2416515201330185,0.4840268816266741,0.659168753788389,89.10290948275862,0.0,0.0586156249046325,0.6275895833969116,-23.059059143066406,603,186,0.308457711442786,3.749585406301824,0.168964947089947,0.168964947089947,0.0,0.831035052910053,0.168964947089947,0.4996362433862435
like youll never see me again,alicia keys,2008,2000s,47,1,0,0.2100156396627426,0.4048986162458147,0.7292637634277344,129.19921875,0.0,0.0,0.8425225019454956,-25.828548431396484,356,94,0.2640449438202247,3.769662921348315,0.1458333333333333,0.1458333333333333,0.0,0.8541666666666666,0.1458333333333333,0.3625
when i grow up,the pussycat dolls,2008,2000s,49,1,0,0.2389167100191116,0.6924211774553571,0.2615995966923701,117.45383522727272,0.0,0.0,1.0,-15.7652587890625,621,124,0.1996779388083736,3.743961352657005,0.2122807017543859,0.2122807017543859,0.0,0.787719298245614,0.2122807017543859,0.8125
sensual seduction,snoop dogg,2008,2000s,50,1,0,0.2011362910270691,0.4528646741594587,0.2136882960331904,117.45383522727272,0.0,0.1918756365776062,0.5387495756149292,-24.149736404418945,374,158,0.4224598930481283,4.112299465240642,-0.0361344537815125,0.0,0.0361344537815125,0.9638655462184874,-0.0361344537815125,0.5236694677871149
what you got,colby o'donis featuring akon,2008,2000s,51,1,0,0.2011972218751907,0.6855921609061105,0.2602337933825208,117.45383522727272,0.0,0.5140080004930496,0.3239946663379669,-16.004274368286133,639,174,0.272300469483568,4.068857589984351,0.207642089093702,0.207642089093702,0.0,0.792357910906298,0.207642089093702,0.5700076804915514
its not my time,3 doors down,2008,2000s,52,1,0,0.1500337272882461,0.5291853768484933,0.7541211155482701,129.19921875,0.0,0.1704064309597015,0.553062379360199,-21.478511810302734,329,105,0.3191489361702128,3.708206686930091,0.1220736779560309,0.1220736779560309,0.0,0.8779263220439691,0.1220736779560309,0.4084967320261437
better in time,leona lewis,2008,2000s,53,1,0,0.1683005690574646,0.515816170828683,0.647626473563058,80.74951171875,0.0,0.8011927232146263,0.1325381845235824,-21.946434020996097,356,129,0.3623595505617977,4.033707865168539,0.3413852813852814,0.3413852813852814,0.0,0.6586147186147187,0.3413852813852814,0.4875
shadow of the day,linkin park,2008,2000s,55,1,0,0.2499562054872512,0.5844728742327009,0.1168945748465401,54.978390957446805,0.3422536213090653,0.9524247869849204,0.0317168086767196,-19.54344940185547,153,42,0.2745098039215686,3.875816993464052,0.0,0.0,0.0,1.0,0.0,0.6785714285714286
sweetest girl,"wyclef jean featuring akon, lil wayne & niia",2008,2000s,56,1,0,0.2134560346603393,0.6900686808994838,0.7731141826084682,123.046875,0.0,0.3087001889944076,0.4608665406703949,-15.847596168518066,630,222,0.3523809523809524,4.288888888888889,0.0,0.0,0.0,1.0,0.0,0.0
miss independent,ne-yo,2008,2000s,57,1,0,0.3322026431560516,0.73714599609375,0.7596016565168866,112.34714673913044,0.0,0.4941597431898117,0.3372268378734588,-14.19989013671875,400,125,0.3125,4.1125,0.3269675925925925,0.3269675925925925,0.0,0.6730324074074074,0.3269675925925925,0.5810185185185186
fall for you,secondhand serenade,2008,2000s,58,1,0,0.2585027515888214,0.4484816414969308,0.7018687855975227,112.34714673913044,0.0,0.1259875297546386,0.5826749801635742,-24.303142547607425,282,96,0.3404255319148936,3.9574468085106385,-0.0762167125803489,0.0,0.0762167125803489,0.9237832874196512,-0.0762167125803489,0.6926767676767677
in the ayer,flo rida featuring will.i.am,2008,2000s,59,1,0,0.2801635265350342,0.618147441319057,0.1736744911439957,83.35433467741936,0.0,0.0,1.0,-18.364839553833008,503,201,0.3996023856858847,4.0178926441351885,0.1900883838383839,0.1900883838383839,0.0,0.8099116161616161,0.1900883838383839,0.5369949494949494
say,john mayer,2008,2000s,60,1,0,0.2748476564884186,0.4371087755475725,0.6995942124076512,112.34714673913044,0.0,0.4255546033382416,0.3829635977745056,-24.70119285583496,353,77,0.2181303116147308,3.45042492917847,0.0830357142857142,0.0830357142857142,0.0,0.9169642857142858,0.0830357142857142,0.3982142857142858
one step at a time,jordin sparks,2008,2000s,61,1,0,0.2684304118156433,0.5433880942208427,0.7015905652727399,103.359375,0.0,0.3398249447345733,0.4401167035102844,-20.981416702270508,376,114,0.3031914893617021,4.377659574468085,0.2629090909090908,0.2629090909090908,0.0,0.7370909090909091,0.2629090909090908,0.688
hate that i love you,rihanna featuring ne-yo,2008,2000s,62,1,0,0.269126683473587,0.6213412693568638,0.1934507315499442,92.28515625,0.0,0.2728879153728485,0.4847413897514343,-18.25305557250977,371,113,0.3045822102425876,3.431266846361186,-0.0380466472303207,0.0,0.0380466472303207,0.9619533527696792,-0.0380466472303207,0.6196064139941692
superstar,lupe fiasco featuring matthew santos,2008,2000s,63,1,0,0.1860973834991455,0.549110358101981,0.6863287680489677,95.703125,0.0,0.0,0.6894099116325378,-20.781137466430664,599,272,0.4540901502504174,4.160267111853089,0.2048690025252525,0.2048690025252525,0.0,0.7951309974747475,0.2048690025252525,0.4779198232323232
suffocate,j. holiday,2008,2000s,64,1,0,0.2194864153861999,0.4750472477504185,0.7301098959786552,123.046875,0.0,0.7423514500260353,0.1717656999826431,-23.37334632873535,456,135,0.2960526315789473,3.807017543859649,0.4045454545454545,0.4045454545454545,0.0,0.5954545454545455,0.4045454545454545,0.5272727272727272
let it rock,kevin rudolf featuring lil wayne,2008,2000s,65,1,0,0.2029416561126709,0.7045913968767439,0.2530907366734855,112.34714673913044,0.0,0.0,0.8589069247245789,-15.339301109313965,449,175,0.3897550111358575,3.7728285077951,0.0113846801346801,0.0113846801346801,0.0,0.98861531986532,0.0113846801346801,0.4814814814814815
get like me,david banner featuring chris brown,2008,2000s,66,1,0,0.3240130245685577,0.777060672215053,0.395981330871582,172.265625,0.0,0.0,1.0,-12.802876472473145,807,263,0.3258983890954151,4.007434944237918,0.0706431878306878,0.0706431878306878,0.0,0.9293568121693122,0.0706431878306878,0.3888392857142858
realize,colbie caillat,2008,2000s,67,1,0,0.2170188874006271,0.5183825356619699,0.6537215100125783,83.35433467741936,0.0,0.5817939043045044,0.278804063796997,-21.856611251831055,276,71,0.2572463768115942,3.945652173913043,0.1230902777777777,0.1230902777777777,0.0,0.8769097222222222,0.1230902777777777,0.4376984126984127
put on,young jeezy featuring kanye west,2008,2000s,68,1,0,0.2096936106681823,0.8976157324654715,0.3423785271321921,135.99917763157896,0.0,0.919999735429883,0.0533335097134113,-8.583449363708496,727,234,0.3218707015130674,3.577716643741403,0.0951974898486526,0.0951974898486526,0.0,0.9048025101513474,0.0951974898486526,0.4866961978589885
the time of my life,david cook,2008,2000s,69,1,0,0.2253423780202865,0.6506671360560826,0.8272743148162586,151.99908088235293,0.0,0.8761332184076309,0.0825778543949127,-17.22665023803711,305,100,0.3278688524590163,3.4918032786885247,0.2299465240641711,0.2299465240641711,0.0,0.7700534759358288,0.2299465240641711,0.5470588235294118
lolli lolli,"three 6 mafia featuring project pat, young d & superpower",2008,2000s,70,1,0,0.2812467813491821,0.72152772630964,0.2674209064632267,117.45383522727272,0.0,0.025514930486679,0.6496567130088806,-14.746529579162598,575,204,0.3547826086956521,4.128695652173913,0.0875262054507337,0.0875262054507337,0.0,0.9124737945492662,0.0875262054507337,0.4555555555555557
love like this,natasha bedingfield featuring sean kingston,2008,2000s,72,1,0,0.2989569306373596,0.5834793635777065,0.650980602232348,75.99954044117646,0.0,0.0,1.0,-19.578222274780273,541,138,0.255083179297597,3.5841035120147873,0.2893676122931442,0.2893676122931442,0.0,0.7106323877068558,0.2893676122931442,0.5536288416075653
burnin up,jonas brothers,2008,2000s,73,1,0,0.2345386296510696,0.6234680720738002,0.7368660717128966,112.34714673913044,0.0,0.0,0.882265567779541,-18.178617477416992,266,109,0.4097744360902255,4.150375939849624,0.0262573099415204,0.0262573099415204,0.0,0.9737426900584796,0.0262573099415204,0.3351461988304093
love lockdown,kanye west,2008,2000s,74,1,0,0.2280889749526977,0.8129279000418527,0.2857009412096692,117.45383522727272,0.5251537480502202,0.0,0.674913227558136,-11.547523498535156,395,134,0.3392405063291139,3.967088607594937,0.2251185322613894,0.2251185322613894,0.0,0.7748814677386106,0.2251185322613894,0.68558029272315
i luv your girl,the-dream,2008,2000s,75,1,0,0.2300162762403488,0.5409745897565569,0.1773773956298828,92.28515625,0.0,0.7469413578510284,0.1687057614326477,-21.065889358520508,572,184,0.3216783216783216,3.56993006993007,-0.2854373706004139,0.0,0.2854373706004139,0.714562629399586,-0.2854373706004139,0.6052872670807455
crush,david archuleta,2008,2000s,76,1,0,0.2720430791378021,0.4311620984758649,0.6306956590924945,80.74951171875,0.0,0.0,1.0,-24.909326553344727,403,126,0.3126550868486352,4.034739454094293,0.0928571428571428,0.0928571428571428,0.0,0.9071428571428573,0.0928571428571428,0.371031746031746
hypnotized,plies featuring akon,2008,2000s,77,1,0,0.273123562335968,0.5487695421491351,0.2328692696311257,117.45383522727272,0.0,0.5062088966369629,0.3291940689086914,-20.793066024780273,486,161,0.331275720164609,3.849794238683128,-0.1654040404040404,0.0,0.1654040404040404,0.8345959595959596,-0.1654040404040404,0.4287878787878789
good life,kanye west featuring t-pain,2008,2000s,79,1,0,0.2454839795827865,0.7901637486049107,0.7140316336495536,86.1328125,0.0,0.6833767369389534,0.211082175374031,-12.344268798828123,519,219,0.4219653179190751,3.9903660886319847,0.0,0.0,0.0,1.0,0.0,0.0
womanizer,britney spears,2008,2000s,80,1,0,0.242746889591217,0.5935160500662667,0.2815585906523511,135.99917763157896,0.0,0.0,0.979303777217865,-19.226938247680664,524,127,0.2423664122137404,4.311068702290076,-0.0966450216450216,0.0,0.0966450216450216,0.9033549783549784,-0.0966450216450216,0.6556277056277056
love story,taylor swift,2008,2000s,81,1,0,0.2640189826488495,0.3464633941650391,0.6924080400343066,117.45383522727272,0.0,0.6049868762493134,0.2633420825004577,-27.873781204223633,378,157,0.4153439153439153,3.8465608465608465,0.0499999999999999,0.0499999999999999,0.0,0.95,0.0499999999999999,0.4554347826086956
just fine,mary j. blige,2008,2000s,82,1,0,0.3282114863395691,0.6090094430106027,0.756902335030692,123.046875,0.0,0.0,0.7394959926605225,-18.684669494628903,566,153,0.2703180212014134,3.9929328621908127,0.3870631728153849,0.3870631728153849,0.0,0.6129368271846151,0.3870631728153849,0.5067555453396162
piece of me,britney spears,2008,2000s,83,1,0,0.2683441936969757,0.6759270804268973,0.2473578733835161,112.34714673913044,0.0,0.0,1.0,-16.342552185058594,377,116,0.3076923076923077,3.957559681697613,0.0834595959595959,0.0834595959595959,0.0,0.916540404040404,0.0834595959595959,0.5043350168350167
the boss,rick ross featuring t-pain,2008,2000s,84,1,0,0.2801288068294525,0.6624111720493862,0.1948456118729314,89.10290948275862,0.0,0.0,0.8685847520828247,-16.815608978271484,698,219,0.3137535816618911,3.989971346704871,0.1060428849902533,0.1060428849902533,0.0,0.8939571150097466,0.1060428849902533,0.6053118908382067
all summer long,kid rock,2008,2000s,85,1,0,0.2732862532138824,0.7359150750296456,0.7400959614345005,103.359375,0.0,0.2251391410827636,0.5165739059448242,-14.242972373962402,371,140,0.3773584905660377,4.568733153638814,0.2029891304347824,0.2029891304347824,0.0,0.7970108695652176,0.2029891304347824,0.6186335403726705
cant help but wait,trey songz,2008,2000s,86,1,0,0.2990320026874542,0.7975582122802735,0.2360183388846261,95.703125,0.0,0.7125854566693306,0.1916096955537796,-12.08546257019043,429,128,0.2983682983682983,3.762237762237762,0.1844126984126984,0.1844126984126984,0.0,0.8155873015873015,0.1844126984126984,0.3469682539682538
in love with a girl,gavin degraw,2008,2000s,87,1,0,0.2387137413024902,0.5912341526576451,0.3357447378976004,161.4990234375,0.0,0.0,0.826388955116272,-19.306804656982425,406,139,0.3423645320197044,3.894088669950739,0.3099137336093857,0.3099137336093857,0.0,0.6900862663906142,0.3099137336093857,0.4639475500345066
my life,the game featuring lil wayne,2008,2000s,88,1,0,0.2440799921751022,0.7406679425920759,0.1777652849469866,73.828125,0.0,0.5319212228059769,0.3120525181293487,-14.076622009277344,759,295,0.3886693017127799,4.054018445322793,-0.0157049416885482,0.0,0.0157049416885482,0.9842950583114516,-0.0157049416885482,0.5317151609774559
i remember,keyshia cole,2008,2000s,89,1,0,0.2181577235460281,0.4813619341169085,0.646317389703566,83.35433467741936,0.0,0.7849931865930557,0.1433378756046295,-23.152332305908203,319,94,0.2946708463949843,3.811912225705329,-0.1921874999999999,0.0,0.1921874999999999,0.8078125,-0.1921874999999999,0.6916666666666665
flashing lights,kanye west featuring dwele,2008,2000s,90,1,0,0.1774067282676696,0.6595589773995536,0.1942751729429649,89.10290948275862,0.0,0.8157857730984688,0.1228094846010208,-16.915435791015625,328,166,0.5060975609756098,4.545731707317073,0.0,0.0,0.0,1.0,0.0,0.0
mrs officer,lil wayne featuring bobby valentino & kidd kidd,2008,2000s,91,1,0,0.4502897560596466,0.570770754132952,0.226326608124727,112.34714673913044,0.0,0.0,0.935206949710846,-20.02302360534668,611,201,0.3289689034369885,4.346972176759411,0.0469701726844583,0.0469701726844583,0.0,0.9530298273155416,0.0469701726844583,0.4439508110936682
7 things,miley cyrus,2008,2000s,92,1,0,0.2218313664197921,0.5686460767473493,0.7158706774030413,107.666015625,0.0,0.3896413445472717,0.4069057703018188,-20.097387313842773,351,137,0.3903133903133903,4.017094017094017,0.0423611111111111,0.0423611111111111,0.0,0.9576388888888888,0.0423611111111111,0.5745833333333333
youre gonna miss this,trace adkins,2008,2000s,93,1,0,0.231479212641716,0.5682176862444196,0.810784424853926,151.99908088235293,0.0,0.5456655770540237,0.3028896152973175,-20.112380981445312,285,134,0.4701754385964912,4.15438596491228,0.2904155188246097,0.2904155188246097,0.0,0.7095844811753902,0.2904155188246097,0.5311409550045912
love remains the same,gavin rossdale,2008,2000s,94,1,0,0.2062848061323166,0.3162938799176897,0.7603996635885799,151.99908088235293,0.0,0.750004731118679,0.1666635125875473,-28.92971420288086,312,120,0.3846153846153846,3.9294871794871793,0.1593333333333333,0.1593333333333333,0.0,0.8406666666666667,0.1593333333333333,0.3956666666666666
feels like tonight,daughtry,2008,2000s,95,1,0,0.213302806019783,0.6857895987374442,0.7854419599260603,129.19921875,0.0,0.4642455130815506,0.3571696579456329,-15.997364044189451,225,85,0.3777777777777777,3.982222222222222,-0.1232142857142857,0.0,0.1232142857142857,0.8767857142857143,-0.1232142857142857,0.34375
addicted,saving abel,2008,2000s,97,1,0,0.2330249100923538,0.5307333809988839,0.2690020568388745,135.99917763157896,0.0,0.0435076355934143,0.6376615762710571,-21.424331665039062,323,81,0.2507739938080495,3.9907120743034055,-0.0373333333333333,0.0,0.0373333333333333,0.9626666666666668,-0.0373333333333333,0.5693333333333332
into the night,santana featuring chad kroeger,2008,2000s,98,1,0,0.2329974919557571,0.7358298710414342,0.7954500143868583,129.19921875,0.0,0.5680803954601288,0.2879464030265808,-14.245954513549805,323,87,0.2693498452012384,4.086687306501548,0.3037037037037037,0.3037037037037037,0.0,0.6962962962962963,0.3037037037037037,0.5259259259259259
heaven sent,keyshia cole,2008,2000s,99,1,0,0.2480610609054565,0.4104046957833426,0.2995788465227399,161.4990234375,0.0,0.0,1.0,-25.635835647583008,521,117,0.2245681381957773,3.8445297504798464,0.2636446886446886,0.2636446886446886,0.0,0.7363553113553114,0.2636446886446886,0.4867216117216116
she got it,2 pistols featuring t-pain & tay dizm,2008,2000s,100,1,0,0.2108604311943054,0.6684744153703962,0.296550263713177,135.99917763157896,0.0,0.0,0.6973880529403687,-16.603395462036133,596,202,0.3389261744966443,3.662751677852349,0.0251488095238095,0.0251488095238095,0.0,0.9748511904761904,0.0251488095238095,0.4809523809523811
boom boom pow,the black eyed peas,2009,2000s,1,1,1,0.2686584889888763,0.5245189121791295,0.7531878226143973,129.19921875,0.0,0.5308674722909927,0.3127550184726715,-21.64183807373047,425,93,0.2188235294117647,4.171764705882353,-0.2416666666666666,0.0,0.2416666666666666,0.7583333333333333,-0.2416666666666666,0.5988095238095238
poker face,lady gaga,2009,2000s,2,1,1,0.2686809599399566,0.6263739994594029,0.2483901610931793,117.45383522727272,0.0,0.5745391994714737,0.2836405336856842,-18.0769100189209,380,121,0.3184210526315789,4.442105263157894,0.2313888888888889,0.2313888888888889,0.0,0.7686111111111111,0.2313888888888889,0.5177777777777778
just dance,lady gaga featuring colby o'donis,2009,2000s,3,1,1,0.2490914314985275,0.6945083618164063,0.76201703356458,117.45383522727272,0.0,0.2040458023548126,0.5306361317634583,-15.69220733642578,406,178,0.438423645320197,5.120689655172414,0.0,0.0,0.0,1.0,0.0,0.0
right round,flo rida,2009,2000s,6,1,1,0.2282255142927169,0.6105594635009766,0.2572123391287667,123.046875,0.0,0.0,1.0,-18.63041877746582,606,201,0.3316831683168317,4.084158415841584,0.0182188509622137,0.0182188509622137,0.0,0.9817811490377862,0.0182188509622137,0.4150723416210145
heartless,kanye west,2009,2000s,9,1,1,0.2073632627725601,0.1855501447405134,0.2776792253766741,172.265625,0.0,0.3517322540283203,0.4321784973144531,-33.50574493408203,459,159,0.3464052287581699,3.7450980392156863,-0.120827922077922,0.0,0.120827922077922,0.879172077922078,-0.120827922077922,0.7072402597402598
gives you hell,the all-american rejects,2009,2000s,10,1,1,0.3249504864215851,0.3445825849260602,0.1533108336060911,99.38401442307692,0.0,0.0,0.6670132875442505,-27.93960952758789,389,129,0.3316195372750642,3.7069408740359897,-0.0783333333333333,0.0,0.0783333333333333,0.9216666666666666,-0.0783333333333333,0.5205555555555555
you belong with me,taylor swift,2009,2000s,11,1,0,0.3115524053573608,0.6183961050851005,0.7719632611955916,129.19921875,0.0,0.2274402976036071,0.5150398015975952,-18.356136322021484,397,153,0.3853904282115869,4.047858942065491,0.2159876543209876,0.2159876543209876,0.0,0.7840123456790123,0.2159876543209876,0.4145679012345679
dead and gone,t.i. featuring justin timberlake,2009,2000s,12,1,0,0.2328984290361404,0.5143578665597098,0.2657269539510397,135.99917763157896,0.0,0.0,0.7552919387817383,-21.997474670410156,872,301,0.3451834862385321,3.895642201834862,-0.055450701946029,0.0,0.055450701946029,0.9445492980539708,-0.055450701946029,0.3961612115817722
you found me,the fray,2009,2000s,13,1,0,0.1985480189323425,0.5037036350795201,0.6350254565327107,75.99954044117646,0.0,0.321099191904068,0.4526005387306213,-22.370372772216797,287,110,0.3832752613240418,4.006968641114983,-0.1585526315789473,0.0,0.1585526315789473,0.8414473684210526,-0.1585526315789473,0.4912280701754385
use somebody,kings of leon,2009,2000s,14,1,0,0.1547729074954986,0.7423164640154157,0.8113186734421809,135.99917763157896,0.0,0.0,0.9153902530670166,-14.01892375946045,158,58,0.3670886075949367,4.158227848101266,0.111386593204775,0.111386593204775,0.0,0.8886134067952249,0.111386593204775,0.4616161616161616
knock you down,keri hilson featuring kanye west & ne-yo,2009,2000s,15,1,0,0.2541658282279968,0.5824442727225168,0.3136297421495453,151.99908088235293,0.0,0.0,0.7411082983016968,-19.61445045471191,681,274,0.4023494860499266,4.019089574155654,0.0575891009927154,0.0575891009927154,0.0,0.9424108990072846,0.0575891009927154,0.420836940836941
blame it,jamie foxx featuring t-pain,2009,2000s,16,1,0,0.277203768491745,0.6152087075369699,0.6854051189704482,89.10290948275862,0.0,0.3944946229457855,0.4036702513694763,-18.467695236206055,669,205,0.3064275037369208,4.164424514200299,0.0489649725274725,0.0489649725274725,0.0,0.9510350274725274,0.0489649725274725,0.4356092032967034
i know you want me,pitbull,2009,2000s,17,1,0,0.2668469846248626,0.6533166612897601,0.2789473724365234,129.19921875,0.0,0.0,1.0,-17.1339168548584,573,159,0.2774869109947644,3.5794066317626525,0.2412037037037037,0.2412037037037037,0.0,0.7587962962962963,0.2412037037037037,0.4449074074074073
kiss me thru the phone,soulja boy tell 'em featuring sammie,2009,2000s,19,1,0,0.2836162149906158,0.7004242215837752,0.337225731921797,151.99908088235293,0.0,0.3912515640258789,0.405832290649414,-15.485152244567873,418,100,0.2392344497607655,3.88755980861244,0.2201680672268907,0.2201680672268907,0.0,0.7798319327731092,0.2201680672268907,0.3461484593837534
down,jay sean featuring lil wayne,2009,2000s,20,1,0,0.190816581249237,0.6985659463065012,0.7879972294398717,129.19921875,0.0,0.6858708560466766,0.2094194293022155,-15.55019187927246,376,129,0.3430851063829787,3.901595744680851,-0.0843843843843844,0.0,0.0843843843843844,0.9156156156156156,-0.0843843843843844,0.4119744744744741
the climb,miley cyrus,2009,2000s,21,1,0,0.2117353230714798,0.2704443250383649,0.5883735945244797,75.99954044117646,0.0,0.6684492379426956,0.2210338413715362,-30.534448623657227,254,99,0.389763779527559,4.3858267716535435,0.1162777777777777,0.1162777777777777,0.0,0.8837222222222222,0.1162777777777777,0.4987222222222222
best i ever had,drake,2009,2000s,22,1,0,0.2372394353151321,0.8430130277361189,0.2707440676007952,107.666015625,0.0,0.1399251818656921,0.5733832120895386,-10.49454402923584,824,237,0.2876213592233009,3.684466019417475,0.4308683640920482,0.4308683640920482,0.0,0.5691316359079517,0.4308683640920482,0.3454991645781121
my life would suck without you,kelly clarkson,2009,2000s,23,1,0,0.2406788915395736,0.567338398524693,0.7925134386335101,143.5546875,0.0,0.1804726719856262,0.5463515520095825,-20.143156051635746,196,85,0.4336734693877551,4.270408163265306,0.1041666666666666,0.1041666666666666,0.0,0.8958333333333334,0.1041666666666666,0.6583333333333334
halo,beyonce,2009,2000s,24,1,0,0.2306049615144729,0.6257415771484375,0.669611554827009,80.74951171875,0.0,0.1983857154846191,0.5344095230102539,-18.099044799804688,428,110,0.2570093457943925,3.960280373831776,0.1858585858585858,0.1858585858585858,0.0,0.8141414141414142,0.1858585858585858,0.4898989898989898
second chance,shinedown,2009,2000s,26,1,0,0.1731306761503219,0.4392172677176339,0.1722377701644059,99.38401442307692,0.006803145171312,0.0,0.7609933614730835,-24.627395629882812,235,85,0.3617021276595745,4.195744680851064,0.2323529411764706,0.2323529411764706,0.0,0.7676470588235293,0.2323529411764706,0.4558823529411764
circus,britney spears,2009,2000s,27,1,0,0.2946699559688568,0.6120640345982142,0.2345852642177795,112.34714673913044,0.0,0.0,0.7488507032394409,-18.5777587890625,404,103,0.2549504950495049,3.900990099009901,0.1095238095238095,0.1095238095238095,0.0,0.8904761904761905,0.1095238095238095,0.4427248677248677
day n nite,kid cudi,2009,2000s,28,1,0,0.358045369386673,0.6545894622802735,0.7937732730951524,135.99917763157896,0.2046901367066521,0.7879196554422379,0.1413868963718414,-17.08936882019043,310,111,0.3580645161290323,3.812903225806452,0.0944444444444444,0.0944444444444444,0.0,0.9055555555555556,0.0944444444444444,0.6122427983539095
party in the usa,miley cyrus,2009,2000s,29,1,0,0.2495590299367904,0.5458202362060547,0.6856707436697824,95.703125,0.0,0.0,1.0,-20.89629173278809,435,134,0.3080459770114943,3.859770114942529,0.3680839002267573,0.3680839002267573,0.0,0.6319160997732427,0.3680839002267573,0.6022108843537416
dont trust me,3oh!3,2009,2000s,30,1,0,0.3657855987548828,0.6451990400041853,0.2773238481794084,129.19921875,0.0,0.0,0.7847062349319458,-17.418033599853516,413,126,0.3050847457627119,4.191283292978208,0.2118589743589744,0.2118589743589744,0.0,0.7881410256410256,0.2118589743589744,0.2605769230769229
run this town,"jay-z, rihanna & kanye west",2009,2000s,31,1,0,0.1838590502738952,0.4879992348807199,0.1535987309047154,86.1328125,0.1730738179842714,0.4192782789468765,0.3871478140354156,-22.920026779174805,661,318,0.481089258698941,4.196671709531014,-0.0416666666666666,0.0,0.0416666666666666,0.9583333333333334,-0.0416666666666666,0.5333333333333333
fire burning,sean kingston,2009,2000s,33,1,0,0.2339841276407241,0.628012684413365,0.7607029833112444,123.046875,0.0,0.1590309143066406,0.5606460571289062,-18.019556045532227,472,129,0.2733050847457627,4.218220338983051,-0.0175245098039215,0.0,0.0175245098039215,0.9824754901960784,-0.0175245098039215,0.5142156862745099
whatcha say,jason derulo,2009,2000s,34,1,0,0.2484822422266006,0.6931758880615234,0.8176809365408761,143.5546875,0.0,0.0,0.8095884919166565,-15.73884391784668,512,120,0.234375,3.953125,0.240252276459173,0.240252276459173,0.0,0.759747723540827,0.240252276459173,0.5640394088669952
lovegame,lady gaga,2009,2000s,35,1,0,0.289635568857193,0.6344852992466518,0.2198100062779018,103.359375,0.0,0.0,0.8646296858787537,-17.793014526367188,496,113,0.2278225806451612,3.604838709677419,-0.0027891156462584,0.0,0.0027891156462584,0.9972108843537416,-0.0027891156462584,0.4970181405895691
waking up in vegas,katy perry,2009,2000s,36,1,0,0.2246692180633545,0.5224848066057478,0.752781001499721,129.19921875,0.0,0.0831242203712463,0.6112505197525024,-21.713031768798828,294,109,0.3707482993197279,3.9489795918367343,-0.0666666666666666,0.0,0.0666666666666666,0.9333333333333332,-0.0666666666666666,0.6222222222222221
birthday sex,jeremih,2009,2000s,37,1,0,0.2394575923681259,0.5304848807198661,0.2411974225725446,123.046875,0.0,0.6321151629090309,0.245256558060646,-21.433029174804688,384,163,0.4244791666666667,4.221354166666667,0.3487179487179487,0.3487179487179487,0.0,0.6512820512820513,0.3487179487179487,0.6185897435897437
obsessed,mariah carey,2009,2000s,41,1,0,0.246601402759552,0.7063876015799386,0.1972764042445591,86.1328125,0.0,0.4779157489538193,0.3480561673641205,-15.276433944702148,500,139,0.278,4.58,-0.1811507936507936,0.0,0.1811507936507936,0.8188492063492063,-0.1811507936507936,0.5982936507936506
mad,ne-yo,2009,2000s,42,1,0,0.2601258754730224,0.668788582938058,0.282041756766183,129.19921875,0.0,0.2996248453855514,0.4669167697429657,-16.59239959716797,384,120,0.3125,3.7838541666666665,0.2178240740740741,0.2178240740740741,0.0,0.7821759259259259,0.2178240740740741,0.6092592592592593
good girls go bad,cobra starship featuring leighton meester,2009,2000s,43,1,0,0.2049974054098129,0.4334375653948102,0.7098028742802608,117.45383522727272,0.0,0.0,1.0,-24.82968521118164,371,87,0.2345013477088948,3.657681940700809,0.0029513888888889,0.0029513888888889,0.0,0.9970486111111112,0.0029513888888889,0.5935185185185187
